evidence_id,evidence_type,product_name,model_name,manufacturer,kc_certification_number,recall_reason,corrective_action,publication_date,source,brand_name,business_type,legal_category,manufacturer_country,raw_source_row
KATS-RECALL-0245,recall,전기찜질기,DE-01,㈜프로텍메디칼,HD07224-19018,화재및화상 | 명령에따른리콜,교환수거,2020-02-04,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,제조,전기기기>교류전원을사용하는전기찜질기발보온기>전기찜질기,국내>아시아지역>대한민국,245
KATS-RECALL-0246,recall,전기매트,WT-27,(주)원테크,HH071450-18007A,화재및화상 | 명령에따른리콜,교환수거,2020-02-04,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,제조,전기기기>전기담요및매트전기침대>전기매트,국내>아시아지역>대한민국,246
KATS-RECALL-0247,recall,완구(승용완구),벤틀리슈퍼스포츠,태성상사,CB064R362-8001,유해물질 | 명령에따른리콜,교환수거,2020-02-05,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,국내>아시아지역>대한민국,247
KATS-RECALL-0248,recall,완구(승용완구),몬스터토이즈bmwz4유아전동차아기자동차,수생토이즈,CB063R2919-8001,유해물질 | 명령에따른리콜,교환수거,2020-02-05,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,국내>아시아지역>대한민국,248
KATS-RECALL-0249,recall,CAADX,C13XRIC,(주)산바다스포츠,B401W033-2003A,제조불량 | 자발적리콜,교환,2020-02-07,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),cannondale,수입,생활용품>이륜자전거>일반용자전거,국외>그밖의지역>대만,249
KATS-RECALL-0250,recall,CAADX,C13XRIC,(주)산바다스포츠,B401W033-2003A,제조불량 | 자발적리콜,교환,2020-02-07,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),cannondale,수입,생활용품>스키용구>스키(알파인용),국외>그밖의지역>대만,250
KATS-RECALL-0251,recall,실내용바닥재,꿀벌욕실매트,(주)루젠,B671C001-19002,유해물질 | 명령에따른리콜,교환수거,2019-12-12,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),루젠,제조,건축>실내용바닥재>기타,국내>아시아지역>대한민국,251
KATS-RECALL-0252,recall,실내용바닥재,MP-03,모르포,B671R017-19001,유해물질 | 명령에따른리콜,교환수거,2019-12-12,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,건축>실내용바닥재>기타,국외>아시아지역>중국,252
KATS-RECALL-0253,recall,가구[높이762mm이상가정용서랍장],디망쉬5단서랍장600,파란들,,기타 | 명령에따른리콜,교환수거,2019-12-12,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),퀸스갤러리,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),국내>아시아지역>대한민국,253
KATS-RECALL-0254,recall,가구(762mm이상가정용서랍장),SHOLID5문서랍장,(주)마켓비,,기타 | 명령에따른리콜,교환수거,2019-12-12,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),마켓비,수입,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),국내>아시아지역>대한민국,254
KATS-RECALL-0255,recall,직류전원장치,CGR3100UA,쓰리제이알,HU10771-16003A,화재및화상 | 명령에따른리콜,교환수거,2019-12-12,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,정보통신사무기기>직류전원장치>직류전원장치,국내>아시아지역>대한민국,255
KATS-RECALL-0256,recall,개구리알(완구),컬러소일워터비즈,로로샵,,기타 | 명령에따른리콜,교환수거,2019-12-13,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,완구>기타완구>기타,,256
KATS-RECALL-0257,recall,개구리알(완구),워터비즈수정토개구리알촉감놀이,리드원코스메틱주식회사,,기타 | 명령에따른리콜,교환수거,2019-12-13,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,완구>기타완구>기타,국내>아시아지역>대한민국,257
KATS-RECALL-0258,recall,개구리알(완구),,올품스토어,,기타 | 명령에따른리콜,교환수거,2019-12-13,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,완구>기타완구>기타,국내>아시아지역>대한민국,258
KATS-RECALL-0259,recall,개구리알(완구),,놀이과학사,,기타 | 명령에따른리콜,교환수거,2019-12-13,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,완구>기타완구>기타,국내>아시아지역>대한민국,259
KATS-RECALL-0260,recall,실내용바닥재,CN조립식욕실매트,(주)포스아트,B671R009-19001,유해물질 | 명령에따른리콜,교환수거,2019-12-14,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,건축>실내용바닥재>기타,국내>아시아지역>대한민국,260
KATS-RECALL-0261,recall,신발(어린이용가죽제품),BBKBJ4TSCA11,토박스코리아,비대상,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),Baby'sBreath,수입,어린이>어린이용바퀴달린운동화,국내>아시아지역>대한민국,261
KATS-RECALL-0262,recall,신발(아동용섬유제품),BPF21UR17N,주식회사파스텔세상,비대상,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,아동용섬유제품>외의류>신발,국내>아시아지역>대한민국,262
KATS-RECALL-0263,recall,외의류(아동용섬유제품),A197B-0511A(16),(주)제이씨물산,비대상,질식 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),에어워크주니어,수입,아동용섬유제품>외의류>점퍼,국내>아시아지역>대한민국,263
KATS-RECALL-0264,recall,외의류(아동용섬유제품),71DJ54961,㈜신아인터네셔날,,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),MLB키즈,수입,아동용섬유제품>외의류>다운의류,국내>아시아지역>대한민국,264
KATS-RECALL-0265,recall,가방류(유아용섬유제품),뽀드미엘웨지스퀘어백팩,㈜승지엠,CB017A045-7001,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,제조,유아용섬유제품>가방류>가방,국내>아시아지역>대한민국,265
KATS-RECALL-0266,recall,신발(어린이용가죽제품),KD루카,앙뜨제이,,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>어린이용바퀴달린운동화,국내>아시아지역>대한민국,266
KATS-RECALL-0267,recall,가방(어린이용가죽제품),600.723.497,도트엔도트,,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>어린이용우산및양산,국내>아시아지역>대한민국,267
KATS-RECALL-0268,recall,가방(어린이용가죽제품),JHTCHB9AS355BL980,㈜제이에스티나,,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),J.ESTINA,수입,어린이>어린이용우산및양산,국내>아시아지역>대한민국,268
KATS-RECALL-0269,recall,가방(어린이용가죽제품),pino2crosshotpink,미지코퍼레이션㈜,,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>어린이용우산및양산,국내>아시아지역>대한민국,269
KATS-RECALL-0270,recall,의자(어린이용가구),네이쳐키즈의자,하이솔로몬㈜,,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이용가구>의자,국내>아시아지역>대한민국,270
KATS-RECALL-0271,recall,외의류(아동용섬유제품),29D7511455,㈜경북,,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),BLUEDOG,수입,아동용섬유제품>외의류>다운의류,국내>아시아지역>대한민국,271
KATS-RECALL-0272,recall,외의류(아동용섬유제품),HPW13JN65MPK,주식회사파스텔세상,,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),HAZZYS,수입,아동용섬유제품>외의류>다운의류,국내>아시아지역>대한민국,272
KATS-RECALL-0273,recall,자동차용어린이보호장치,LB373,㈜에이비씨프로덕트,CA031R046-8002,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),AVALON,수입,자동차용어린이보호장치>부스터좌석,국내>아시아지역>대한민국,273
KATS-RECALL-0274,recall,역할놀이(완구),CRONGTOOTHBRUSHPLAYSET,(주)아이코닉스,CB063R117-6001,제조불량 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,완구>역할놀이완구>기타,국내>아시아지역>대한민국,274
KATS-RECALL-0275,recall,어린이용이단침대,GT시리즈원목이층침대,(주)가구타운,CB052R002-7001,낙상 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,아동용이단침대>아동용이단침대,국외>아시아지역>베트남,275
KATS-RECALL-0276,recall,어린이용이단침대,EB_18062201B,(주)에보니아,CB052R003-8001,낙상 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,아동용이단침대>아동용이단침대,국내>아시아지역>대한민국,276
KATS-RECALL-0277,recall,의자(어린이용가구),가정용사무용의자,㈜디에스피,,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,판매,어린이용가구>의자,국내>아시아지역>대한민국,277
KATS-RECALL-0278,recall,의자(어린이용가구),로고스토리마블스파이더맨학생컴퓨터의자,㈜디에스피,,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,판매,어린이용가구>의자,국내>아시아지역>대한민국,278
KATS-RECALL-0279,recall,외의류(유아용섬유제품),에리카다운JP,아가방앤컴퍼니,CB015R0931-8002,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),에뜨와,수입,유아용섬유제품>외의류>다운의류,국내>아시아지역>대한민국,279
KATS-RECALL-0280,recall,외의류(아동용섬유제품),FK2DJB4202X3,휠라코리아㈜,,질식 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),휠라키즈,수입,아동용섬유제품>외의류>다운의류,국내>아시아지역>대한민국,280
KATS-RECALL-0281,recall,외의류(아동용섬유제품),Q95DG9021,(주)퍼스트어패럴,,유해물질 | 명령에따른리콜,교환수거,2019-12-11,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),프렌치캣,제조,아동용섬유제품>외의류>기타,국내>아시아지역>대한민국,281
